FUNC __main__.W 114.5938 1773066114.7729 114.5938 1773066114.7735 0
FUNC __main__.W 114.5938 1773066114.7756 114.6094 1773066114.7762 0
FUNC __main__.W 114.6094 1773066114.7781 114.6094 1773066114.7788 0
FUNC __main__.W 114.6094 1773066114.7807 114.6094 1773066114.7814 0
FUNC __main__.W 114.6094 1773066114.7833 114.6094 1773066114.7840 0
FUNC __main__.W 114.6094 1773066114.7860 114.6094 1773066114.7879 0
FUNC __main__.W 114.6094 1773066114.7908 114.6094 1773066114.7915 0
FUNC __main__.W 114.6094 1773066114.7935 114.6094 1773066114.7941 0
FUNC __main__.W 114.6094 1773066114.7961 114.6094 1773066114.7967 0
FUNC __main__.W 114.6094 1773066114.7986 114.6094 1773066114.7993 0
FUNC __main__.W 114.6094 1773066114.8012 114.6094 1773066114.8018 0
FUNC __main__.W 114.6094 1773066114.8038 114.6094 1773066114.8046 0
FUNC __main__.W 114.6094 1773066114.8066 114.6094 1773066114.8072 0
FUNC __main__.W 114.6094 1773066114.8093 114.6094 1773066114.8099 0
FUNC __main__.gradW 111.6562 1773066114.0200 114.1250 1773066114.0212 0
FUNC __main__.gradW 114.1562 1773066114.0233 114.1562 1773066114.0243 0
FUNC __main__.gradW 114.1719 1773066114.0263 114.1719 1773066114.0273 0
FUNC __main__.gradW 114.1719 1773066114.0292 114.1719 1773066114.0302 0
FUNC __main__.gradW 114.1719 1773066114.0321 114.1719 1773066114.0331 0
FUNC __main__.gradW 114.1719 1773066114.0350 114.1719 1773066114.0360 0
FUNC __main__.gradW 114.1719 1773066114.0379 114.1719 1773066114.0389 0
FUNC __main__.gradW 114.1719 1773066114.0408 114.1719 1773066114.0418 0
FUNC __main__.gradW 114.1719 1773066114.0437 114.1719 1773066114.0447 0
FUNC __main__.gradW 114.1719 1773066114.0466 114.1719 1773066114.0475 0
FUNC __main__.gradW 114.1719 1773066114.0494 114.1719 1773066114.0503 0
FUNC __main__.gradW 114.1719 1773066114.0522 114.1719 1773066114.0531 0
FUNC __main__.gradW 114.1719 1773066114.0550 114.1719 1773066114.0559 0
FUNC __main__.gradW 114.1719 1773066114.0578 114.1719 1773066114.0586 0
FUNC __main__.gradW 114.1719 1773066114.0604 114.1719 1773066114.0614 0
FUNC __main__.gradW 114.1719 1773066114.0631 114.1719 1773066114.0640 0
FUNC __main__.gradW 114.1719 1773066114.0658 114.1719 1773066114.0666 0
FUNC __main__.gradW 114.1875 1773066114.0684 114.1875 1773066114.0692 0
FUNC __main__.gradW 114.1875 1773066114.0710 114.1875 1773066114.0719 0
FUNC __main__.gradW 114.1875 1773066114.0737 114.1875 1773066114.0745 0
FUNC __main__.gradW 114.2031 1773066114.0763 114.2031 1773066114.0771 0
FUNC __main__.gradW 114.2031 1773066114.0788 114.2031 1773066114.0797 0
FUNC __main__.gradW 114.2031 1773066114.0815 114.2031 1773066114.0823 0
FUNC __main__.gradW 114.2031 1773066114.0840 114.2031 1773066114.0848 0
FUNC __main__.gradW 114.2031 1773066114.0866 114.2031 1773066114.0874 0
FUNC __main__.gradW 114.2031 1773066114.0891 114.2031 1773066114.0900 0
FUNC __main__.gradW 114.2031 1773066114.0917 114.2031 1773066114.0925 0
FUNC __main__.gradW 114.2031 1773066114.0942 114.2031 1773066114.0951 0
FUNC __main__.gradW 114.2031 1773066114.0968 114.2031 1773066114.0976 0
FUNC __main__.gradW 114.2031 1773066114.0994 114.2031 1773066114.1001 0
FUNC __main__.gradW 114.2031 1773066114.1019 114.2031 1773066114.1027 0
FUNC __main__.gradW 114.2031 1773066114.1044 114.2031 1773066114.1052 0
FUNC __main__.gradW 114.2031 1773066114.1070 114.2031 1773066114.1078 0
FUNC __main__.gradW 114.2188 1773066114.1096 114.2188 1773066114.1103 0
FUNC __main__.gradW 114.2188 1773066114.1121 114.2188 1773066114.1129 0
FUNC __main__.gradW 114.2188 1773066114.1146 114.2188 1773066114.1154 0
FUNC __main__.gradW 114.2188 1773066114.1171 114.2188 1773066114.1180 0
FUNC __main__.gradW 114.2188 1773066114.1197 114.2188 1773066114.1205 0
FUNC __main__.gradW 114.2188 1773066114.1223 114.2188 1773066114.1232 0
FUNC __main__.gradW 114.2188 1773066114.1249 114.2188 1773066114.1257 0
FUNC __main__.gradW 114.2188 1773066114.1275 114.2188 1773066114.1283 0
FUNC __main__.gradW 114.2188 1773066114.1301 114.2188 1773066114.1309 0
FUNC __main__.gradW 114.2188 1773066114.1327 114.2188 1773066114.1334 0
FUNC __main__.gradW 114.2188 1773066114.1352 114.2188 1773066114.1360 0
FUNC __main__.gradW 114.2188 1773066114.1377 114.2188 1773066114.1385 0
FUNC __main__.gradW 114.2188 1773066114.1402 114.2188 1773066114.1411 0
FUNC __main__.gradW 114.2188 1773066114.1428 114.2188 1773066114.1436 0
FUNC __main__.gradW 114.2188 1773066114.1454 114.2188 1773066114.1462 0
FUNC __main__.gradW 114.2188 1773066114.1479 114.2188 1773066114.1487 0
FUNC __main__.gradW 114.2344 1773066114.1504 114.2344 1773066114.1512 0
FUNC __main__.gradW 114.2344 1773066114.1530 114.2344 1773066114.1538 0
FUNC __main__.gradW 114.2500 1773066114.1555 114.2500 1773066114.1563 0
FUNC __main__.gradW 114.2500 1773066114.1581 114.2500 1773066114.1589 0
FUNC __main__.gradW 114.2500 1773066114.1606 114.2500 1773066114.1614 0
FUNC __main__.gradW 114.2500 1773066114.1631 114.2500 1773066114.1639 0
FUNC __main__.gradW 114.2500 1773066114.1656 114.2500 1773066114.1665 0
FUNC __main__.gradW 114.2500 1773066114.1682 114.2500 1773066114.1690 0
FUNC __main__.gradW 114.2500 1773066114.1708 114.2500 1773066114.1716 0
